/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,1902,0,1,1,1,0,Cuboid,90,306.0945,-4225.442,0,180,0,0.3,1.5,600,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cylinder,1903,0,1,1,1,0,Cylinder,90,306.0945,-1225.442,0,180,90,1.5,0.15,1.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1904,0,1,1,1,0,Cuboid,150,254,-930,349.9987,180,0,0.3,1.5,60,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/2|0/0,;
Scene,Geometry/Cuboid,1905,0,1,1,1,0,Cuboid,150,306.0945,-4225.442,0,180,0,0.3,1.5,600,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cylinder,1906,0,1,1,1,0,Cylinder,150,306.0945,-1225.442,0,180,90,1.5,0.15,1.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1907,0,1,1,1,0,Cuboid,150,227,-930,0,180,0,0.3,5.4,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/2|0/0,;
Scene,Geometry/Cuboid,1908,0,1,1,1,0,Cuboid,150,230,-1200,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1909,0,1,1,1,0,Cuboid,90,227,-930,0,180,0,0.3,5.4,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/2|0/0,;
Scene,Geometry/Cuboid,1910,0,1,1,1,0,Cuboid,90,230,-1200,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1911,0,1,1,1,0,Cuboid,90,305,-1800,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1912,0,1,1,1,0,Cuboid,90,230,-2400,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1913,0,1,1,1,0,Cuboid,90,305,-3000,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1914,0,1,1,1,0,Cuboid,90,230,-3600,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1915,0,1,1,1,0,Cuboid,90,305,-4200,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1916,0,1,1,1,0,Cuboid,90,230,-4800,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1917,0,1,1,1,0,Cuboid,90,305,-5400,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1918,0,1,1,1,0,Cuboid,90,230,-6000,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1919,0,1,1,1,0,Cuboid,150,305,-1800,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1920,0,1,1,1,0,Cuboid,150,230,-2400,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1921,0,1,1,1,0,Cuboid,150,305,-3000,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1922,0,1,1,1,0,Cuboid,150,230,-3600,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1923,0,1,1,1,0,Cuboid,150,305,-4200,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1924,0,1,1,1,0,Cuboid,150,230,-4800,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1925,0,1,1,1,0,Cuboid,150,305,-5400,0,180,0,0.3,30,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1926,0,1,1,1,0,Cuboid,150,230,-6000,0,180,0,0.3,15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1927,0,1,1,1,0,Cuboid,150,380,-1500,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1928,0,1,1,1,0,Cuboid,150,380,-1530,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1929,0,1,1,1,0,Cuboid,150,380,-1560,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1930,0,1,1,1,0,Cuboid,150,380,-1590,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1931,0,1,1,1,0,Cuboid,150,380,-1620,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1932,0,1,1,1,0,Cuboid,150,380,-1650,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1933,0,1,1,1,0,Cuboid,150,380,-1680,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1934,0,1,1,1,0,Cuboid,150,380,-1710,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1935,0,1,1,1,0,Cuboid,150,380,-1740,38.86464,180,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1936,0,1,1,1,0,Cuboid,150,380,-1770,21.94648,180,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1937,0,1,1,1,0,Cuboid,150,380,-1830,21.94648,0,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1938,0,1,1,1,0,Cuboid,150,380,-1860,38.86464,0,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1939,0,1,1,1,0,Cuboid,150,380,-1890,50.40065,0,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1940,0,1,1,1,0,Cuboid,150,380,-1920,58.18288,0,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1941,0,1,1,1,0,Cuboid,150,380,-1950,63.60242,0,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1942,0,1,1,1,0,Cuboid,150,380,-1980,67.52872,0,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1943,0,1,1,1,0,Cuboid,150,380,-2010,70.4787,0,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1944,0,1,1,1,0,Cuboid,150,380,-2040,72.76509,0,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1945,0,1,1,1,0,Cuboid,150,380,-2070,74.58376,0,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1946,0,1,1,1,0,Cuboid,150,380,-2100,76.06219,0,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1947,0,1,1,1,0,Cuboid,150,380,-2700,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1948,0,1,1,1,0,Cuboid,150,380,-2730,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1949,0,1,1,1,0,Cuboid,150,380,-2760,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1950,0,1,1,1,0,Cuboid,150,380,-2790,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1951,0,1,1,1,0,Cuboid,150,380,-2820,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1952,0,1,1,1,0,Cuboid,150,380,-2850,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1953,0,1,1,1,0,Cuboid,150,380,-2880,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1954,0,1,1,1,0,Cuboid,150,380,-2910,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1955,0,1,1,1,0,Cuboid,150,380,-2940,38.86464,180,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1956,0,1,1,1,0,Cuboid,150,380,-2970,21.94648,180,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1957,0,1,1,1,0,Cuboid,150,380,-3030,21.94648,0,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1958,0,1,1,1,0,Cuboid,150,380,-3060,38.86464,0,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1959,0,1,1,1,0,Cuboid,150,380,-3090,50.40065,0,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1960,0,1,1,1,0,Cuboid,150,380,-3120,58.18288,0,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1961,0,1,1,1,0,Cuboid,150,380,-3150,63.60242,0,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1962,0,1,1,1,0,Cuboid,150,380,-3180,67.52872,0,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1963,0,1,1,1,0,Cuboid,150,380,-3210,70.4787,0,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1964,0,1,1,1,0,Cuboid,150,380,-3240,72.76509,0,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1965,0,1,1,1,0,Cuboid,150,380,-3270,74.58376,0,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1966,0,1,1,1,0,Cuboid,150,380,-3300,76.06219,0,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1967,0,1,1,1,0,Cuboid,150,380,-3900,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1968,0,1,1,1,0,Cuboid,150,380,-3930,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1969,0,1,1,1,0,Cuboid,150,380,-3960,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1970,0,1,1,1,0,Cuboid,150,380,-3990,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1971,0,1,1,1,0,Cuboid,150,380,-4020,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1972,0,1,1,1,0,Cuboid,150,380,-4050,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1973,0,1,1,1,0,Cuboid,150,380,-4080,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1974,0,1,1,1,0,Cuboid,150,380,-4110,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1975,0,1,1,1,0,Cuboid,150,380,-4140,38.86464,180,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1976,0,1,1,1,0,Cuboid,150,380,-4170,21.94648,180,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1977,0,1,1,1,0,Cuboid,150,380,-4230,21.94648,0,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1978,0,1,1,1,0,Cuboid,150,380,-4260,38.86464,0,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1979,0,1,1,1,0,Cuboid,150,380,-4290,50.40065,0,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1980,0,1,1,1,0,Cuboid,150,380,-4320,58.18288,0,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1981,0,1,1,1,0,Cuboid,150,380,-4350,63.60242,0,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1982,0,1,1,1,0,Cuboid,150,380,-4380,67.52872,0,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1983,0,1,1,1,0,Cuboid,150,380,-4410,70.4787,0,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1984,0,1,1,1,0,Cuboid,150,380,-4440,72.76509,0,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1985,0,1,1,1,0,Cuboid,150,380,-4470,74.58376,0,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1986,0,1,1,1,0,Cuboid,150,380,-4500,76.06219,0,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1987,0,1,1,1,0,Cuboid,150,380,-5100,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1988,0,1,1,1,0,Cuboid,150,380,-5130,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1989,0,1,1,1,0,Cuboid,150,380,-5160,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1990,0,1,1,1,0,Cuboid,150,380,-5190,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1991,0,1,1,1,0,Cuboid,150,380,-5220,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1992,0,1,1,1,0,Cuboid,150,380,-5250,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1993,0,1,1,1,0,Cuboid,150,380,-5280,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1994,0,1,1,1,0,Cuboid,150,380,-5310,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1995,0,1,1,1,0,Cuboid,150,380,-5340,38.86464,180,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1996,0,1,1,1,0,Cuboid,150,380,-5370,21.94648,180,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1997,0,1,1,1,0,Cuboid,150,380,-5430,21.94648,0,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1998,0,1,1,1,0,Cuboid,150,380,-5460,38.86464,0,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1999,0,1,1,1,0,Cuboid,150,380,-5490,50.40065,0,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2000,0,1,1,1,0,Cuboid,150,380,-5520,58.18288,0,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2001,0,1,1,1,0,Cuboid,150,380,-5550,63.60242,0,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2002,0,1,1,1,0,Cuboid,150,380,-5580,67.52872,0,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2003,0,1,1,1,0,Cuboid,150,380,-5610,70.4787,0,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2004,0,1,1,1,0,Cuboid,150,380,-5640,72.76509,0,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2005,0,1,1,1,0,Cuboid,150,380,-5670,74.58376,0,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2006,0,1,1,1,0,Cuboid,150,380,-5700,76.06219,0,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2007,0,1,1,1,0,Cuboid,90,380,-1500,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2008,0,1,1,1,0,Cuboid,90,380,-1530,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2009,0,1,1,1,0,Cuboid,90,380,-1560,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2010,0,1,1,1,0,Cuboid,90,380,-1590,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2011,0,1,1,1,0,Cuboid,90,380,-1620,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2012,0,1,1,1,0,Cuboid,90,380,-1650,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2013,0,1,1,1,0,Cuboid,90,380,-1680,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2014,0,1,1,1,0,Cuboid,90,380,-1710,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2015,0,1,1,1,0,Cuboid,90,380,-1740,38.86464,180,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2016,0,1,1,1,0,Cuboid,90,380,-1770,21.94648,180,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2017,0,1,1,1,0,Cuboid,90,380,-1830,21.94648,0,180,0.12,16.15549,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2018,0,1,1,1,0,Cuboid,90,380,-1860,38.86464,0,180,0.12,19.20937,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2019,0,1,1,1,0,Cuboid,90,380,-1890,50.40065,0,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2020,0,1,1,1,0,Cuboid,90,380,-1920,58.18288,0,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2021,0,1,1,1,0,Cuboid,90,380,-1950,63.60242,0,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2022,0,1,1,1,0,Cuboid,90,380,-1980,67.52872,0,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2023,0,1,1,1,0,Cuboid,90,380,-2010,70.4787,0,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2024,0,1,1,1,0,Cuboid,90,380,-2040,72.76509,0,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2025,0,1,1,1,0,Cuboid,90,380,-2070,74.58376,0,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2026,0,1,1,1,0,Cuboid,90,380,-2100,76.06219,0,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2027,0,1,1,1,0,Cuboid,90,380,-2700,76.06219,180,180,0.12,61.84658,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2028,0,1,1,1,0,Cuboid,90,380,-2730,74.58376,180,180,0.12,56.04462,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2029,0,1,1,1,0,Cuboid,90,380,-2760,72.76509,180,180,0.12,50.28917,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2030,0,1,1,1,0,Cuboid,90,380,-2790,70.4787,180,180,0.12,44.59821,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2031,0,1,1,1,0,Cuboid,90,380,-2820,67.52872,180,180,0.12,39,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2032,0,1,1,1,0,Cuboid,90,380,-2850,63.60242,180,180,0.12,33.54102,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2033,0,1,1,1,0,Cuboid,90,380,-2880,58.18288,180,180,0.12,28.30194,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,2034,0,1,1,1,0,Cuboid,90,380,-2910,50.40065,180,180,0.12,23.43075,0.12,Physical,Entities,Default,Basic|0/0/0/255|Stone/Stone4|0/20|0/0,;
